record_id,offense,incident_id,block_number,street_name,agency,date_reported,hour_reported,reporting_officer,address,lon,lat
3524,Vandalism,202380000395,400,EMMET ST S,CPD,2023-05-25T00:11:47Z,2011,"Miller, Tiffany ",400 EMMET ST S Charlottesville VA,-78.50733819999999,38.0363511
3526,Assist Citizen - Mental/TDO/ECO,202300017387,1200,LEE ST,CPD,2023-05-24T18:30:23Z,1430,"Shiflett, Tammy",1200 LEE ST Charlottesville VA,-78.4985288,38.0318629
3527,Vandalism,202380000394,200,MONTICELLO AVE,CPD,2023-05-24T16:48:15Z,1248,"Miller, Tiffany ",200 MONTICELLO AVE Charlottesville VA,-78.48600809999999,38.0287424
3528,Motor Vehicle Theft,202300017379,100,W MARKET ST,CPD,2023-05-24T15:27:36Z,1127,"Pendleton, Eric",100 W MARKET ST Charlottesville VA,-78.4825371,38.0319643
3529,Larceny - All Other,202300017368,1200,DRUID AVE,CPD,2023-05-24T13:54:24Z,0954,"Pendleton, Eric",1200 DRUID AVE Charlottesville VA,-78.4749772,38.01602320000001
3530,Animal Complaint,202300017367,1000,FOREST HILLS AVE,CPD,2023-05-24T13:53:51Z,0953,"Green, Bryan",1000 FOREST HILLS AVE Charlottesville VA,-78.49573509999999,38.025324
3531,Stolen Property Offenses,202300017366,100,"13TH ST NW, 2",CPD,2023-05-24T13:43:52Z,0943,"Eckenroth, Rachel","100 13TH ST NW, 2 Charlottesville VA",-78.4982876,38.033383
3532,Assist Citizen - Mental/TDO/ECO,202300017352,1300,CARLTON AVE,CPD,2023-05-24T07:08:21Z,0308,"Blackwell, Ryan",1300 CARLTON AVE Charlottesville VA,-78.4693363,38.0220596
3533,Disorderly Conduct,202300017344,100,"CHANCELLOR ST, 5",CPD,2023-05-24T04:49:30Z,0049,"Samar, Jack","100 CHANCELLOR ST, 5 Charlottesville VA",-78.5014644,38.0359935
3534,Family Offense - Non-Violent,202300017340,1400,"CHESAPEAKE ST, A",CPD,2023-05-24T04:26:31Z,0026,"Wells, Matthew","1400 CHESAPEAKE ST, A Charlottesville VA",-78.46292820000001,38.0256958
3535,Larceny - Shoplifitng,202300017312,500,W MAIN ST,CPD,2023-05-24T01:02:31Z,2102,"Middleton, Matthew",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
3536,Assist Citizen - Mental/TDO/ECO,202300017306,1300,"CARLTON AVE, 102",CPD,2023-05-23T23:25:31Z,1925,"Vlasis, Christopher","1300 CARLTON AVE, 102 Charlottesville VA",-78.4693363,38.0220596
3537,Harassment,202300017289,600,W MAIN ST,CPD,2023-05-23T19:37:59Z,1537,"Houchens, Jamell",600 W MAIN ST Charlottesville VA,-78.48850759999999,38.0309314
3538,Misc - Criminal Call,202300017287,1400,MELBOURNE RD,CPD,2023-05-23T18:59:25Z,1459,"Shiflett, Tammy",1400 MELBOURNE RD Charlottesville VA,-78.47462829999999,38.0516386
3539,Littering/Illegal Dumping,202380000393,300,15TH ST NW,CPD,2023-05-23T18:16:00Z,1416,"Miller, Tiffany ",300 15TH ST NW Charlottesville VA,-78.49937249999999,38.03632109999999
3540,Assault Simple,202300017277,100,"CHANCELLOR ST, 5",CPD,2023-05-23T17:18:15Z,1318,"Lowry, Ryan","100 CHANCELLOR ST, 5 Charlottesville VA",-78.5014644,38.0359935
3541,Larceny - From Motor Vehicle,202300017258,1300,KING ST,CPD,2023-05-23T14:19:25Z,1019,"Houchens, Jamell",1300 KING ST Charlottesville VA,-78.50158069999999,38.02789569999999
3542,Lost/FoundProperty,202300017247,100,CLARKE CT,CPD,2023-05-23T10:08:15Z,0608,"Samar, Jack",100 CLARKE CT Charlottesville VA,-78.51512579999999,38.027032
3543,Domestic Disturbance,202300017243,800,"HARDY DR, A",CPD,2023-05-23T09:39:03Z,0539,"O'Briant, Landon","800 HARDY DR, A Charlottesville VA",-78.4904109,38.0332508
3544,Vandalism,202300017209,1500,VIRGINIA AVE,CPD,2023-05-23T00:40:54Z,2040,"Aguilera, Natalia",1500 VIRGINIA AVE Charlottesville VA,-78.49879039999999,38.0380253
3545,Assist Agency - Arrest/warrant,202300017198,1100,EMMET ST N,CPD,2023-05-22T22:56:11Z,1856,"Venereo, Arturo",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
3546,Fraud-false pretense,202300017193,800,BELMONT AVE,CPD,2023-05-22T22:07:18Z,1807,"Aguilera, Natalia",800 BELMONT AVE Charlottesville VA,-78.4769482,38.0242374
3547,Animal Complaint,202300017190,800,CHERRY AVE,CPD,2023-05-22T22:06:09Z,1806,"Best, Lisa",800 CHERRY AVE Charlottesville VA,-78.4933842,38.0283131
3548,Hit and Run,202300017188,1100,EMMET ST N,CPD,2023-05-22T21:06:08Z,1706,"Middleton, Matthew",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
3549,Driving Under the Influence,202300017187,800,CHERRY AVE,CPD,2023-05-22T20:59:25Z,1659,"Darby, Michael",800 CHERRY AVE Charlottesville VA,-78.4933842,38.0283131
3550,Larceny - Theft from Building,202380000392,1900,EMMET ST N,CPD,2023-05-22T19:04:20Z,1504,"Miller, Tiffany ",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
3551,Motor Vehicle Theft,202300017167,100,KEYSTONE PL,CPD,2023-05-22T16:08:42Z,1208,"Jones, Mark",100 KEYSTONE PL Charlottesville VA,-78.4713094,38.0151096
3552,Assist Citizen - Mental/TDO/ECO,202300017147,800,ST CLAIR AVE,CPD,2023-05-22T13:43:22Z,0943,"Shiflett, Tammy",800 ST CLAIR AVE Charlottesville VA,-78.4669163,38.0346186
3554,Larceny - From Motor Vehicle,202380000390,900,MONTICELLO RD,CPD,2023-05-22T13:01:09Z,0901,"Miller, Tiffany ",900 MONTICELLO RD Charlottesville VA,-78.47346399999999,38.0232918
3555,Larceny - Theft from Building,202380000389,100,BROOKWOOD DR,CPD,2023-05-22T12:32:06Z,0832,"Miller, Tiffany ",100 BROOKWOOD DR Charlottesville VA,-78.4960201,38.018713
3556,Hit and Run,202300017136,2000,"MICHIE DR, H",CPD,2023-05-22T11:34:57Z,0734,"Hopiane, Sayd","2000 MICHIE DR, H Charlottesville VA",-78.4882916,38.0585884
3557,Assault Simple,202300017134,900,RIVER RD,CPD,2023-05-22T11:21:18Z,0721,"Jones, Mark",900 RIVER RD Charlottesville VA,-78.45812120000001,38.0363276
3558,Larceny - Shoplifitng,202300017122,2400,FONTAINE AVE,CPD,2023-05-22T06:39:11Z,0239,"O'Briant, Landon",2400 FONTAINE AVE Charlottesville VA,-78.5189857,38.0257767
3559,Assist Citizen - Mental/TDO/ECO,202300017098,400,4TH ST NW,CPD,2023-05-22T01:58:54Z,2158,"Samar, Jack",400 4TH ST NW Charlottesville VA,-78.4854407,38.0336029
3560,Domestic Disturbance,202300017052,1000,MARTIN ST,CPD,2023-05-21T17:05:27Z,1305,"Shiflett, Tammy",1000 MARTIN ST Charlottesville VA,-78.4611841,38.041004
3561,Assault Simple,202300017048,1000,"LINDEN AVE, 206",CPD,2023-05-21T15:50:12Z,1150,"Eckenroth, Rachel","1000 LINDEN AVE, 206 Charlottesville VA",-78.4699838,38.0145915
3562,Disorderly Conduct,202300017046,200,RIDGE ST,CPD,2023-05-21T15:36:26Z,1136,"Houchens, Jamell",200 RIDGE ST Charlottesville VA,-78.4855597,38.029522299999996
3563,Motor Vehicle Theft,202300017045,500,"RUGBY RD, 2",CPD,2023-05-21T15:17:02Z,1117,"Hopiane, Sayd","500 RUGBY RD, 2 Charlottesville VA",-78.50067810000002,38.0407348
3564,Larceny - All Other,202300017039,200,W WATER ST,CPD,2023-05-21T13:49:11Z,0949,"Eckenroth, Rachel",200 W WATER ST Charlottesville VA,-78.4829115,38.0301933
3565,Larceny - From Motor Vehicle,202300017037,700,WALKER,CPD,2023-05-21T13:38:50Z,0938,"Houchens, Jamell",700 WALKER Charlottesville VA,-78.491044,38.0302217
3566,Traffic Stops,202300017006,800,HARDY DR,CPD,2023-05-21T04:27:21Z,0027,"Curry, Brian",800 HARDY DR Charlottesville VA,-78.4904109,38.0332508
3567,Shots Fired/Illegal Hunting,202300017003,400,7 1/2 ST SW,CPD,2023-05-21T04:08:11Z,0008,"Alfonso, Sean",400 7 1/2 ST SW Charlottesville VA,-78.49212820000001,38.02828460000001
3568,Disorderly Conduct,202300016972,200,"VALLEY RD, A",CPD,2023-05-20T23:14:09Z,1914,"Bentz, Benjamin ","200 VALLEY RD, A Charlottesville VA",-78.5072911,38.0295351
3569,Larceny - All Other,202300016950,800,ST CHARLES AVE,CPD,2023-05-20T19:33:27Z,1533,"Turner, Devon",800 ST CHARLES AVE Charlottesville VA,-78.46875469999999,38.0376215
3571,Misc - Criminal Call,202300016924,100,ALTO PL,CPD,2023-05-20T15:45:43Z,1145,"Turner, Devon",100 ALTO PL Charlottesville VA,-78.4948015,38.0214887
3572,Misc - Criminal Call,202300016922,600,E MARKET ST,CPD,2023-05-20T14:10:29Z,1010,"Turner, Devon",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
3573,Assault Intimidation,202300016920,1900,LEWIS MOUNTAIN RD,CPD,2023-05-20T13:10:14Z,0910,"Eckenroth, Rachel",1900 LEWIS MOUNTAIN RD Charlottesville VA,-78.5074648,38.0374811
3574,Hit and Run,202300016912,500,MEADE AVE,CPD,2023-05-20T12:09:12Z,0809,"Turner, Devon",500 MEADE AVE Charlottesville VA,-78.4649524,38.0301632
3575,Trespass,202300016897,1900,EMMET ST N,CPD,2023-05-20T07:04:36Z,0304,"Headley, Someya",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
3577,Hit and Run,202300016876,500,E MARKET ST,CPD,2023-05-20T03:50:04Z,2350,"Wells, Matthew",500 E MARKET ST Charlottesville VA,-78.477767,38.030349
3578,Assault Simple,202300016857,1100,EMMET ST N,CPD,2023-05-20T00:12:11Z,2012,"Lowe, Courteny",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
3579,Larceny - All Other,202300016846,500,"BAINBRIDGE ST, 102",CPD,2023-05-19T22:52:19Z,1852,"Bentz, Benjamin ","500 BAINBRIDGE ST, 102 Charlottesville VA",-78.4725131,38.0232746
3580,Vandalism,202380000388,1800,LAMBETH LN,CPD,2023-05-19T20:06:35Z,1606,"Miller, Tiffany ",1800 LAMBETH LN Charlottesville VA,-78.5012569,38.0404182
3581,Hit and Run,202300016836,1100,5TH ST SW,CPD,2023-05-19T19:52:12Z,1552,"Hopiane, Sayd",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
3582,Larceny - Theft from Building,202380000387,1900,EMMET ST N,CPD,2023-05-19T19:27:12Z,1527,"Miller, Tiffany ",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
3583,Fraud-credit card,202300016835,1200,E HIGH ST,CPD,2023-05-19T19:06:18Z,1506,"Aguilera, Natalia",1200 E HIGH ST Charlottesville VA,-78.4663849,38.0319155
3584,Assault Simple,202300016819,200,E MARKET ST,CPD,2023-05-19T18:07:09Z,1407,"Eckenroth, Rachel",200 E MARKET ST Charlottesville VA,-78.48036689999999,38.0311044
3585,Fraud-false pretense,202300016816,500,BENNETT ST,CPD,2023-05-19T17:06:44Z,1306,"Eckenroth, Rachel",500 BENNETT ST Charlottesville VA,-78.45914309999999,38.0490783
3586,Motor Vehicle Theft,202300016803,800,W MAIN ST,CPD,2023-05-19T15:53:10Z,1153,"Hopiane, Sayd",800 W MAIN ST Charlottesville VA,-78.4903331,38.0314795
3587,Larceny - Theft from Building,202380000386,700,"PROSPECT AVE AVE, K",CPD,2023-05-19T15:51:11Z,1151,"Miller, Tiffany ","700 PROSPECT AVE AVE, K Charlottesville VA",-78.49439579999999,38.0246386
3588,Assault Intimidation,202300016796,800,ROSE HILL DR,CPD,2023-05-19T15:16:36Z,1116,"Hopiane, Sayd",800 ROSE HILL DR Charlottesville VA,-78.48651579999999,38.038261
3589,Assault Simple,202300016795,200,W MAIN ST,CPD,2023-05-19T15:10:50Z,1110,"Eckenroth, Rachel",200 W MAIN ST Charlottesville VA,-78.4825173,38.0308406
3590,Suspicious Activity,202300016784,1000,BELMONT AVE,CPD,2023-05-19T14:03:52Z,1003,"Shiflett, Tammy",1000 BELMONT AVE Charlottesville VA,-78.4744552,38.02271
3591,Drunkeness DIP,202300016775,900,HENRY AVE,CPD,2023-05-19T12:46:08Z,0846,"Lucas, Todd",900 HENRY AVE Charlottesville VA,-78.4868044,38.03892190000001
3592,Vandalism,202380000384,2100,"MICHIE DR, 85",CPD,2023-05-19T11:54:21Z,0754,"Miller, Tiffany ","2100 MICHIE DR, 85 Charlottesville VA",-78.483828,38.062986
3593,Hit and Run,202300016769,1100,E HIGH ST,CPD,2023-05-19T11:42:13Z,0742,"Eckenroth, Rachel",1100 E HIGH ST Charlottesville VA,-78.4700993,38.0315827
3595,Assist Citizen - Mental/TDO/ECO,202300016760,500,PARK ST,CPD,2023-05-19T09:07:01Z,0507,"Wells, Matthew",500 PARK ST Charlottesville VA,-78.4757716,38.0330367
3596,Driving Under the Influence,202300016755,1200,PRESTON AVE,CPD,2023-05-19T07:22:53Z,0322,"Wood, Trevis",1200 PRESTON AVE Charlottesville VA,-78.49247009999999,38.0426036
3597,Disorderly Conduct,202300016753,600,PRESTON AVE,CPD,2023-05-19T06:17:31Z,0217,"Wells, Matthew",600 PRESTON AVE Charlottesville VA,-78.4862495,38.0347258
3598,Vandalism,202300016746,1500,"VIRGINIA AVE, 2",CPD,2023-05-19T04:52:29Z,0052,"Payne, Katherine","1500 VIRGINIA AVE, 2 Charlottesville VA",-78.49879039999999,38.0380253
3599,Driving Under the Influence,202300016737,2000,IVY RD,CPD,2023-05-19T04:06:10Z,0006,"Wood, Trevis",2000 IVY RD Charlottesville VA,-78.51049139999999,38.0420066
3600,Lost/FoundProperty,202380000383,100,14TH ST NW,CPD,2023-05-19T01:37:06Z,2137,"Miller, Tiffany ",100 14TH ST NW Charlottesville VA,-78.4993999,38.03418449999999
3601,Fraud-impersonation,202380000382,100,"EAST MAIN ST, Suite A",CPD,2023-05-19T00:25:41Z,2025,"Miller, Tiffany ","100 EAST MAIN ST, Suite A Charlottesville VA",-78.4815213,38.0305249
3602,Assault Intimidation,202300016713,2100,"MICHIE DR, 47A",CPD,2023-05-18T23:53:16Z,1953,"Whitten, Tobyn","2100 MICHIE DR, 47A Charlottesville VA",-78.483828,38.062986
3603,Larceny - Shoplifitng,202300016710,1100,5TH ST SW,CPD,2023-05-18T23:08:17Z,1908,"Bentz, Benjamin ",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
3604,Motor Vehicle Theft,202300016709,1000,"WERTLAND ST, 206",CPD,2023-05-18T22:49:18Z,1849,"Middleton, Matthew","1000 WERTLAND ST, 206 Charlottesville VA",-78.4942535,38.03391149999999
3605,Burglary,202300016703,1700,GORDON AVE,CPD,2023-05-18T22:41:34Z,1841,"Lowe, Courteny",1700 GORDON AVE Charlottesville VA,-78.4999126,38.0403818
3606,Assault Simple,202300016701,2100,"MICHIE DR, 2",CPD,2023-05-18T22:03:13Z,1803,"Whitten, Tobyn","2100 MICHIE DR, 2 Charlottesville VA",-78.483828,38.062986
3608,Motor Vehicle Theft,202300016680,1500,6TH ST SE,CPD,2023-05-18T19:06:54Z,1506,"Houchens, Jamell",1500 6TH ST SE Charlottesville VA,-78.4849842,38.0187068
3609,Fraud-wire fraud,202300016675,500,STEWART ST,CPD,2023-05-18T18:37:45Z,1437,"Shiflett, Tammy",500 STEWART ST Charlottesville VA,-78.4647614,38.0314763
3610,Disturbance - Non Domestic,202300016633,2100,"MICHIE DR, 2",CPD,2023-05-18T10:33:21Z,0633,"Miller, Devin","2100 MICHIE DR, 2 Charlottesville VA",-78.483828,38.062986
3611,Vandalism,202300016620,200,RUGBY RD,CPD,2023-05-18T06:11:24Z,0211,"Headley, Someya",200 RUGBY RD Charlottesville VA,-78.50106079999999,38.0395318
3612,Burglary,202300016599,1400,"VINE ST, A",CPD,2023-05-18T03:34:35Z,2334,"Lee, Chandler","1400 VINE ST, A Charlottesville VA",-78.46860079999999,38.0196979
3613,Assault Simple,202300016596,200,"MONTICELLO AVE, 118",CPD,2023-05-18T02:39:28Z,2239,"Blackwell, Ryan","200 MONTICELLO AVE, 118 Charlottesville VA",-78.48600809999999,38.0287424
3614,Lost/FoundProperty,202300016592,600,E MARKET ST,CPD,2023-05-18T02:39:01Z,2239,"Wells, Matthew",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
3615,Larceny - Theft from Building,202300016578,300,"15TH ST NW, 1005B",CPD,2023-05-18T00:45:35Z,2045,"Bentz, Benjamin ","300 15TH ST NW, 1005B Charlottesville VA",-78.49937249999999,38.03632109999999
3616,Assault Simple,202300016575,1300,"CARLTON AVE, 106",CPD,2023-05-18T00:06:51Z,2006,"Lee, Chandler","1300 CARLTON AVE, 106 Charlottesville VA",-78.4693363,38.0220596
3618,Assault Simple,202300016539,1600,UNIVERSITY AVE,CPD,2023-05-17T19:18:44Z,1518,"Nash, Darius",1600 UNIVERSITY AVE Charlottesville VA,-78.5010266,38.03544249999999
3619,Larceny - Of Veh Parts/Access,202300016537,1100,EMMET ST N,CPD,2023-05-17T18:36:21Z,1436,"Nash, Darius",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
3620,Assault Simple,202300016531,100,W MARKET ST,CPD,2023-05-17T18:06:16Z,1406,"Nash, Darius",100 W MARKET ST Charlottesville VA,-78.4825371,38.0319643
3621,Fraud-impersonation,202380000380,300,11TH ST NW,CPD,2023-05-17T17:34:01Z,1334,"Miller, Tiffany ",300 11TH ST NW Charlottesville VA,-78.4949821,38.0358484
3622,Vandalism,202380000379,600,BOLLING AVE,CPD,2023-05-17T17:07:04Z,1307,"Miller, Tiffany ",600 BOLLING AVE Charlottesville VA,-78.4812549,38.0240921
3623,Assault Aggravated,202300016518,200,ELLIOTT AVE,CPD,2023-05-17T15:42:44Z,1142,"Pendleton, Eric",200 ELLIOTT AVE Charlottesville VA,-78.48600619999999,38.0235442
3624,Larceny - All Other,202300016510,1800,"CEDAR HILL RD, A",CPD,2023-05-17T14:43:29Z,1043,"Shiflett, Tammy","1800 CEDAR HILL RD, A Charlottesville VA",-78.4965257,38.0628399
3625,Larceny - Theft from Building,202300016500,200,15TH ST NW,CPD,2023-05-17T12:25:26Z,0825,"Nash, Darius",200 15TH ST NW Charlottesville VA,-78.49955609999999,38.035153
3626,Vandalism,202300016492,1400,SUNRISE PARK LN,CPD,2023-05-17T10:25:05Z,0625,"Blackwell, Ryan",1400 SUNRISE PARK LN Charlottesville VA,-78.46737139999999,38.0210736
3628,Assault Simple,202300016487,2100,"MICHIE DR, 2",CPD,2023-05-17T06:28:38Z,0228,"Miller, Devin","2100 MICHIE DR, 2 Charlottesville VA",-78.483828,38.062986
3629,Assault Simple,202300016477,100,CHANCELLOR ST,CPD,2023-05-17T05:07:00Z,0107,"Samar, Jack",100 CHANCELLOR ST Charlottesville VA,-78.5014644,38.0359935
3630,Assist Citizen - Mental/TDO/ECO,202300016462,1000,"1ST ST S, 203",CPD,2023-05-17T00:44:38Z,2044,"Lee, Chandler","1000 1ST ST S, 203 Charlottesville VA",-78.4868767,38.0205089
3631,Assault Simple,202300016459,200,W MAIN ST,CPD,2023-05-16T23:50:51Z,1950,"Whitten, Tobyn",200 W MAIN ST Charlottesville VA,-78.4825173,38.0308406
3632,Larceny - From Motor Vehicle,202380000377,400,CHERRY AVE,CPD,2023-05-16T22:51:11Z,1851,"Miller, Tiffany ",400 CHERRY AVE Charlottesville VA,-78.4889724,38.0258962
3633,Vandalism,202380000376,200,MONTICELLO AVE,CPD,2023-05-16T22:25:54Z,1825,"Miller, Tiffany ",200 MONTICELLO AVE Charlottesville VA,-78.48600809999999,38.0287424
3634,Domestic Disturbance,202300016448,300,OLD LYNCHBURG RD,CPD,2023-05-16T22:06:37Z,1806,"Vlasis, Christopher",300 OLD LYNCHBURG RD Charlottesville VA,-78.5164108,38.01328549999999
3635,Vandalism,202300016439,500,RIDGE ST,CPD,2023-05-16T20:50:28Z,1650,"Eckenroth, Rachel",500 RIDGE ST Charlottesville VA,-78.4867156,38.0271212
3636,Lost/FoundProperty,202300016435,1500,6TH ST SE,CPD,2023-05-16T19:51:14Z,1551,"Lee, Chandler",1500 6TH ST SE Charlottesville VA,-78.4849842,38.0187068
3638,Larceny - Theft from Building,202380000374,300,15TH ST NW,CPD,2023-05-16T19:03:20Z,1503,"Miller, Tiffany ",300 15TH ST NW Charlottesville VA,-78.49937249999999,38.03632109999999
3639,Hit and Run,202300016426,700,PROSPECT AVE,CPD,2023-05-16T18:48:49Z,1448,"Burchardt, Rudy",700 PROSPECT AVE Charlottesville VA,-78.49439579999999,38.0246386
3640,Shots Fired/Illegal Hunting,202300016425,1100,PRESTON AVE,CPD,2023-05-16T18:40:41Z,1440,"Burnett, James",1100 PRESTON AVE Charlottesville VA,-78.49199560000001,38.04197260000001
3641,Comm Relations Initiative - CRI,202300016419,900,PRESTON AVE,CPD,2023-05-16T18:08:12Z,1408,"Thomas, Eric",900 PRESTON AVE Charlottesville VA,-78.4894423,38.03700329999999
3642,Fraud-impersonation,202300016415,100,TROOST CT,CPD,2023-05-16T17:49:29Z,1349,"Eckenroth, Rachel",100 TROOST CT Charlottesville VA,-78.5175655,38.0149029
3643,Misc - Criminal Call,202300016421,300,11TH ST NW,CPD,2023-05-16T16:57:33Z,1257,"Shiflett, Tammy",300 11TH ST NW Charlottesville VA,-78.4949821,38.0358484
3644,Misc - Criminal Call,202300016406,1400,MELBOURNE RD,CPD,2023-05-16T16:17:04Z,1217,"Shiflett, Tammy",1400 MELBOURNE RD Charlottesville VA,-78.47462829999999,38.0516386
3645,Larceny - All Other,202380000385,1000,WERTLAND ST,CPD,2023-05-16T14:49:35Z,1049,"Miller, Tiffany ",1000 WERTLAND ST Charlottesville VA,-78.4942535,38.03391149999999
3646,Suspicious Activity,202300016392,400,EARHART ST,CPD,2023-05-16T14:26:39Z,1026,"Bowlin, Jacob",400 EARHART ST Charlottesville VA,-78.4984396,38.057079
3647,Vandalism,202380000373,200,"VALLEY RD, A",CPD,2023-05-16T14:14:31Z,1014,"Miller, Tiffany ","200 VALLEY RD, A Charlottesville VA",-78.5072911,38.0295351
3648,Larceny - Theft from Building,202300016388,1200,JOHN ST,CPD,2023-05-16T13:42:37Z,0942,"Burnett, James",1200 JOHN ST Charlottesville VA,-78.49587199999999,38.0365254
3649,Vandalism,202300016385,700,"FRANKLIN ST, B1",CPD,2023-05-16T13:26:57Z,0926,"Nash, Darius","700 FRANKLIN ST, B1 Charlottesville VA",-78.465505,38.0195488
3650,Fraud-impersonation,202380000372,100,ELKHORN RD,CPD,2023-05-16T12:34:55Z,0834,"Miller, Tiffany ",100 ELKHORN RD Charlottesville VA,-78.50180879999999,38.0206952
3651,Assist Citizen - Mental/TDO/ECO,202300016364,300,13TH ST NW,CPD,2023-05-16T06:04:32Z,0204,"Samar, Jack",300 13TH ST NW Charlottesville VA,-78.497314,38.0359094
3652,Assist Citizen - Mental/TDO/ECO,202300016336,1200,HOLMES AVE,CPD,2023-05-16T02:25:38Z,2225,"Lowry, Brent",1200 HOLMES AVE Charlottesville VA,-78.4608744,38.0460241
3653,Larceny - From Motor Vehicle,202380000371,600,WATSON AVE,CPD,2023-05-15T21:47:42Z,1747,"Miller, Tiffany ",600 WATSON AVE Charlottesville VA,-78.4712584,38.0407427
3654,Assault Simple,202300016303,400,FAIRWAY AVE,CPD,2023-05-15T21:25:30Z,1725,"Lowry, Ryan",400 FAIRWAY AVE Charlottesville VA,-78.46192649999999,38.0277201
3655,Larceny - Shoplifitng,202300016288,500,W MAIN ST,CPD,2023-05-15T19:00:49Z,1500,"Perkins, Ceaser",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
3656,Motor Vehicle Theft,202300016285,1600,"GRADY AVE, 1",CPD,2023-05-15T18:28:16Z,1428,"Turner, Devon","1600 GRADY AVE, 1 Charlottesville VA",-78.498889,38.0414947
3657,Disorderly Conduct,202300016278,100,"CHANCELLOR ST, 1",CPD,2023-05-15T17:42:38Z,1342,"Houchens, Jamell","100 CHANCELLOR ST, 1 Charlottesville VA",-78.5014644,38.0359935
3658,Assist Citizen - Mental/TDO/ECO,202300016277,500,"1ST ST N, 610",CPD,2023-05-15T17:35:52Z,1335,"Shiflett, Tammy","500 1ST ST N, 610 Charlottesville VA",-78.4797945,38.0344992
3659,Larceny - Of Veh Parts/Access,202300016276,2100,IVY RD,CPD,2023-05-15T17:15:49Z,1315,"Turner, Devon",2100 IVY RD Charlottesville VA,-78.5120228,38.0424533
3660,Larceny - From Motor Vehicle,202380000370,800,"W MAIN ST, 205",CPD,2023-05-15T16:19:05Z,1219,"Miller, Tiffany ","800 W MAIN ST, 205 Charlottesville VA",-78.4903331,38.0314795
3661,Vandalism,202300016264,400,"GARRETT ST, A",CPD,2023-05-15T15:21:59Z,1121,"Arndt, Brian","400 GARRETT ST, A Charlottesville VA",-78.4816589,38.0279351
3662,Unauthorized Use of Motor Veh,202300016261,1600,EMMET ST N,CPD,2023-05-15T14:57:21Z,1057,"Hopiane, Sayd",1600 EMMET ST N Charlottesville VA,-78.493877,38.057909
